粥;zhōu;кашица, жидкая каша;白米粥 [báimǐzhōu] — рисовая кашица
窜;cuàn;сбежать, удрать, броситься (со всех ног);东逃西窜 [dōngtáo xīcuàn] — разбежаться во все стороны, броситься врассыпную
描绘;miáohuì;изображать, описывать;
平行;píngxíng;параллельный;平行线 [píngxíngxiàn] — параллельные линии
干预;gānyù;вмешиваться, лезть в чужие дела, вмешательство;
鞠躬;jūgōng;отвесить поклон, поклониться в пояс;
融洽;róngqià;согласие, быть в согласии, ладить;
照样;zhàoyàng;по-прежнему, как обычно;
搂;lǒu;обнимать, обхватывать;搂在怀里 [lǒu zài huáili] — прижать к груди, держать в объятиях
惯例;guànlì;обыкновение, прецедент, установившаяся практика;
较量;jiàoliàng;помериться силами, схватиться, схватка;
熄灭;xīmiè;гаснуть, угасать, потухнуть;
揉;róu;тереть, растирать, мять, комкать;揉眼睛 [róu yǎnjing] — тереть глаза; 把信揉成一团 [bǎ xìn róuchéng yītuán] — смять письмо в комок
向导;xiàngdǎo;гид, проводник, вожак;
冻结;dòngjié;замёрзнуть (напр., о реке), заморозить;冻结物价 [dòngjié wùjià] — заморозить цены; 冻结资金 [dòngjié zījīn] — заморозить средства [капиталы]
做主;zuòzhǔ;быть хозяином, распоряжаться;
鄙视;bǐshì;[en] despise; disdain; look down upon
裁缝;cáifeng;портной;
考察;kǎochá;обследовать, изучать, проверять;
素食;sùshí;[en] vegetables; vegetarian food
淹没;yānmò;затопить (водой), утонуть;
放射;fàngshè;испускать лучи, излучать, излучения, радиация, эмиссия;放射线 [fàngshèxiàn] — радиоактивные лучи
合伙;héhuǒ;за компанию, в сговоре, артель, товарищество;
公务;gōngwù;служебные дела, государственная служба, служебный;公务护照 [gōngwù hùzhào] — служебный паспорт
光辉;guānghuī;сияние, свет;
风光;fēngguāng;пейзаж, ландшафт;
触犯;chùfàn;затрагивать, задевать, трогать, наносить урон;触犯法律 [chùfàn fǎlǜ] — преступить закон
要点;yàodiǎn;основное [главное] положение, основной пункт;
打官司;dǎ guānsi;судиться;
屑;xiè;опилка, крошка, стружка;铁屑 [tiěxiè] — железные опилки, железная стружка
伺候;cìhòu;Ждать, заботиться;
款待;kuǎndài;радушно принимать, проявлять гостеприимство, принимать (гостей);
模范;mófàn;образец, образцовый;劳动模范 [láodòng mófàn] — передовик [отличник] труда
构思;gòusī;обдумывать, вынашивать, замысел;
断绝;duànjué;разорвать, порвать (напр., отношения);断绝关系 прервать отношения, разрыв отношений
捎;shāo;попутно занести, попутно захватить, передать (с оказией);捎一封信 [shāo yīfēng xìn] — отнести [отправить с оказией] письмо
不妨;bùfáng;ничто не мешает, вполне возможно;
注重;zhùzhòng;уделять должное [серьёзное] внимание чему-либо;
心血;xīnxuè;душевные силы;
孤立;gūlì;изолированный, обособленный, одинокий;
失事;shī shì;[en] be involved in a crash; (have an) accident
呻吟;shēnyín;стонать, стон;
遵循;zūnxún;руководствоваться, следовать чему-либо;
胜负;shèngfù;победа или поражение, исход (напр., сражения);
掠夺;lüèduó;захватывать, отбирать, похищать, грабить;
不堪;bùkān;невозможно, не быть в состоянии;不堪设想 [bùkān shèxiǎng] — невозможно себе представить
麻木;mámù;онеметь, потерять чувствительность, затечь;
精通;jīngtōng;в совершенстве [прекрасно] владеть чем-либо, постичь;
气象;qìxiàng;метеорологические явления, метеорологический, метео-;
殖民地;zhímíndì;колония;
延伸;yánshēn;тянуться, продолжаться, простираться;
奢侈;shēchī;роскошествовать, транжирить, роскошество;奢侈品 [shēchīpǐn] — предметы роскоши
喘气;chuǎnqì;дышать;喘不过气来 [chuǎnbùguòqìlai] — не в состоянии перевести дыхание, дыхание перехватило (от чего-либо)
刊登;kāndēng;опубликовать, напечатать, поместить (в газете);
溪;xī;горный ручей;
步伐;bùfá;шаги, поступь;
挫折;cuòzhé;неудачи, срывы, затруднения;
手艺;shǒuyì;мастерство, ремесло;
启示;qǐshì;наставлять, учить;
遍布;biànbù;иметься на каждом шагу, находиться повсюду;遍布全国 [biànbù quánguó] — иметься во всех уголках страны, быть распространённым по всей стране
疏忽;shūhu;небрежный, халатный, небрежность, халатность;疏忽大意 [shūhu dàyì] — крайняя невнимательность [небрежность]
动态;dòngtài;развитие событий, (общая) обстановка;
决策;juécé;разрабатывать стратегию [план];
饶恕;ráoshù;простить, пощадить, извинить;
连锁;liánsuǒ;цепь, сцепление;
贝壳;bèiké;раковина, ракушка;
虚假;xūjiǎ;ложный, фальшивый, фиктивный;
藐视;miǎoshì;[en] treat with contempt
施展;shīzhǎn;проявлять (напр., способности), осуществлять;
坠;zhuì;[en] fall; drop
乞丐;qǐgài;нищий, попрошайка;
衷心;zhōngxīn;сердечно, от всей души, сердечный;
草率;cǎoshuài;небрежный, спустя рукава;
紧迫;jǐnpò;неотложный, срочный;紧迫感 [jǐnpògǎn] — актуальность
沸腾;fèiténg;кипеть, кипение;
想方设法;xiǎngfāng shèfǎ;пустить в ход все средства, всеми способами;
冒充;màochōng;принимать вид, под видом, выдавать себя (за кого-л.);
习俗;xísú;обычаи, привычки;
观光;guānguāng;осматривать, посещать;
纠纷;jiūfēn;конфликт, ссора, раздор, инцидент;
备份;bèifèn;резервная копия, бэкап;
周边;zhōubiān;сопредельный, периметр;周边国家 [zhōubiān guójiā] — сопредельные государства
充实;chōngshí;насыщенный, богатый;内容充实的文章 [nèiróng chōngshíde wénzhāng] — содержательная статья
储备;chǔbèi;запасать, заготавливать, резервировать;商品储备 [shāngpǐn chǔbèi] — товарные запасы; 种子储备 [zhǒngzi chǔbèi] — семенной фонд
下属;xiàshu;подчинённые (по службе);
领土;lǐngtǔ;территория;领土完整 [lǐngtǔ wánzhěng] — территориальная целостность
领事馆;lǐngshìguǎn;консульство;
颁发;bānfā;издавать, рассылать;颁发命令 [bānfā mìnglíng] — издать приказ
渗透;shèntou;просачиваться, проникать, проникновение, инфильтрация;
宣扬;xuānyáng;пропагандировать, поднимать на щит;
起草;qǐcǎo;составлять [разрабатывать] проект;
起源;qǐyuán;исток, происхождение, начало;
智能;zhìnéng;ум, разум, способности;
妥当;tuǒdang;надлежащий, надлежащим образом, как следует;
向往;xiàngwǎng;мечтать о чём-либо, всеми помыслами души стремиться к чему-либо;
顾虑;gùlǜ;опасения, раздумья, опасаться;
美满;měimǎn;счастливый, полнокровный (напр., о жизни);
经费;jīngfèi;расходы, денежные затраты;
施加;shījiā;оказать;施加压力 [shījiā yālì] — оказывать давление, давить на кого-либо; 施加影响 [shījiā yǐngxiǎng] — оказывать влияние, влиять на кого-либо/что-либо
侥幸;jiǎoxìng;[en] by luck; by a fluke
繁殖;fánzhí;размножать(ся), плодиться, размножение;繁殖率 [fánzhílǜ] — приплод, прирост поголовья
收缩;shōusuō;сокращаться, сжиматься, усадка (ткани);
钦佩;qīnpèi;уважать, почитать, высоко ценить, восхищаться;
大致;dàzhì;в общем и целом, примерно, приблизительно;
堵塞;dǔsè;заложить, завалить, заделать (напр., пробоину);
圆满;yuánmǎn;удовлетворительный, успешный;
货币;huòbì;валюта, деньги, валютный, денежный;货币贬值 [huòbì biǎnzhí] — девальвация; 货币主义 [huòbìzhǔyì] — монетаризм
表态;biǎotài;выразить свою точку зрения;
维生素;wéishēngsù;витамин;
沐浴;mùyù;мыться, принимать ванну, купаться (напр., в лучах солнца);
树立;shùlì;установить, утвердить, культивировать, привить, выработать;树立榜样 [shùlì bǎngyàng] — показать [явить] пример
反馈;fǎnkuì;обратная связь;
便条;biàntiáo;записка;
主导;zhǔdǎo;ведущий, руководящий (напр., о роли);
不得已;bùdéyǐ;поневоле, только и остаётся, что, вынужденный;
协商;xiéshāng;консультироваться, совещаться, консультации, консультативный;
冷却;lěngquè;охлаждать, охлаждение;冷却器 [lěngquèqì] — охладитель
管辖;guǎnxiá;ведать, иметь в подчинении;
皱纹;zhòuwén;морщина, складка;
大臣;dàchén;министр;
间接;jiànjiē;косвенный, косвенно;
起伏;qǐfú;подниматься и опускаться, подъёмы и спады;
笼罩;lǒngzhào;окутать, нависнуть над;
派遣;pàiqiǎn;посылать, направлять, командировать;
扩张;kuòzhāng;расширение, экспансия;
山脉;shānmài;горная цепь, горный хребет;
偏僻;piānpì;захолустный, глухой (о месте);偏僻小村 [piānpì xiǎocūn] — захолустная деревушка
调节;tiáojié;регулировать, регулировка;
话筒;huàtǒng;рупор, мегафон;
攒;zǎn;копить, собирать;攒钱 [zǎn qián] — копить деньги
撇;piě, piē;[en] left-curving stroke (丿); throw; fling | cast away/aside; to neglect; abandon
掰;bāi;разломить;掰成两半儿 [bāichéng liǎngbànr] — разломить пополам [на две части]
持久;chíjiǔ;стойкий, длительный;持久和平 [chíjiǔ hépíng] — длительный [прочный] мир
崇高;chónggāo;высокий, возвышенный, благородный;崇高目的 [chónggāo mùdì] — высокие [благородные] цели
坚固;jiāngù;прочный, крепкий, незыблемый;
务必;wùbì;обязательно, непременно, во что бы ни стало;
共鸣;gòngmíng;резонанс, отклик;
债券;zhàiquàn;облигация;
众所周知;zhòng suǒ zhōuzhī;общеизвестно, что…, всем известно, что…;
预兆;yùzhào;предзнаменование, предвестие;
重心;zhòngxīn;центр тяжести;
调动;diàodòng;перемещать, передвигать, переставлять;
称号;chēnghào;наименование, название, звание;冠军称号 [guànjūn chēnghào] — звание чемпиона
方圆;fāngyuán;[en] circumference; neighborhood; vicinity
慎重;shènzhòng;осторожно, осмотрительно;
微不足道;wēi bù zú dào;малозначительный, ничтожный;
埋怨;mányuàn;попрекать, укорять, жаловаться, пенять;
选拔;xuǎnbá;отбирать, подбирать (напр., руководящие кадры);选拔赛 [xuǎnbásài] — отборочные соревнования
追究;zhuījiū;доискиваться, выяснять, расследовать;追究责任 [zhuījiū zérèn] — привлечь к ответственности
筹备;chóubèi;подготавливать, готовить, подготовительный;筹备委员会 [chóubèi wěiyuánhuì] — подготовительный [организационный] комитет
国防;guófáng;оборона страны, национальная оборона;国防部 [guófángbù] — министерство (национальной) обороны
配偶;pèi’ǒu;супруг, супруга;
行列;hángliè;ряды, шеренга;
联想;liánxiǎng;ассоциация;
示威;shìwēi;демонстрировать, демонстрация;
漂浮;piāofú;плавать, легковесный, легкомысленный;
抵制;dǐzhì;бойкотировать, поставить преграду [заслон], бойкот;
巷;xiàng;переулок;巷战 [xiàngzhàn] — уличные бои
前景;qiánjǐng;передний план (напр., картины), перспективы, виды (напр., на урожай);
闪烁;shǎnshuò;мерцать, мигать, сверкать, блестеть;
计较;jìjiào;дебатировать, спорить, оспаривать, придираться к;
敏捷;mǐnjié;проворный, ловкий, живой, быстрый;
恨不得;hènbude;так и хочется, не терпится, только и мечтать (что-либо сделать);
废除;fèichú;отменить, аннулировать, расторгнуть;
寂静;jìjìng;тихий, безмолвный, тишина, безмолвие;
四肢;sìzhī;конечности (руки и ноги);
器材;qìcái;инвентарь, принадлежности, аппаратура;
嗅觉;xiùjué;обоняние, чутьё, нюх;
制裁;zhìcái;санкции, применять санкции;
盛;chéng;накладывать;盛饭 [chéng fàn] — положить рису
丰盛;fēngshèng;богатый, обильный, процветающий;
过滤;guòlǜ;фильтровать, цедить;过滤器 [guòlǜqì] — фильтр; 过滤嘴香烟 [guòlǜzuǐ xiāngyān] — сигареты с фильтром
渺小;miǎoxiǎo;мизерный, ничтожный;
腐蚀;fǔshí;разъедать, коррозия;
胡乱;húluàn;как попало, кое-как;
特长;tècháng;особая склонность к чему-либо, сильная сторона;
振奋;zhènfèn;воодушевить(ся), вдохновить(ся);
加工;jiāgōng;обрабатывать, перерабатывать, обработка, переработка;
分泌;fēnmì;выделять, выделение, секреция;
高峰;gāofēng;пик, вершина;高峰时间 [gāofēng shíjiān] — время [часы] пик
相应;xiāngyìng;соответствующий, соответственно, соответствовать;
瘸;qué;хромать, охрометь;他左腿瘸了 [tā zuǒtuǐ quéle] — он хром на левую ногу
流露;liúlù;проявить (напр., чувства);
启程;qǐchéng;отправиться (в путь), стартовать, поехать;
倾斜;qīngxié;наклоняться, крениться, наклон, уклон;
借助;jièzhù;с помощью кого-либо/чего-либо, при помощи кого-либо/чего-либо, посредством чего-либо;
遗失;yíshī;потерять, утерять, утеря;
混淆;hùnxiáo;смешивать, путать;混淆是非 [hùnxiáo shì fēi] — не отличать правды от лжи; 混淆黑白 [hùnxiáo hēi bái] — выдавать чёрное за белое
气概;qìgài;дух;英雄气概 [yīngxióng qìgài] — героический дух, дух героизма
机动;jīdòng;механический, мобильный;
承办;chéngbàn;брать (на себя), браться за что-либо;
冤枉;yuānwang;несправедливо обвинять, возводить напраслину;
倒闭;dǎobì;обанкротиться, банкротство, крах;
事迹;shìjī;дела, события;
逼迫;bīpò;вынуждать, заставлять;
礼节;lǐjié;этикет;礼节性拜访 [lǐjiéxìng bàifǎng] — визит вежливости
富裕;fùyù;зажиточный, с достатком;
书籍;shūjí;книги, литература;
之际;zhījì;[en] during; at the time of; the time when something happens
表决;biǎojué;голосовать, голосование;表决权 [biǎojuéquán] — право голоса
皮革;pígé;выделанная кожа;皮革工业 [pígé gōngyè] — кожевенная промышленность
枯燥;kūzào;скучный, нудный, сухой;
惦记;diànjì;думать о ком-либо/чём-либо, беспокоиться;惦记工作 [diànjì gōngzuò] — думать о работе
平原;píngyuán;равнина;
和蔼;hé’ǎi;мягкий, ласковый, радушный, приветливый;
记性;jìxing;память;他记性好 [tā jìxing hǎo] — у него хорошая память
衰老;shuāilǎo;дряхлеть, дряхлый;
正规;zhèngguī;нормальный, регулярный;正规军 [zhèngguījūn] — регулярная армия
品种;pǐnzhǒng;сорт, порода, типы и размеры, ассортимент;
公告;gōnggào;сообщение, декларация, манифест;
转达;zhuǎndá;передать (напр., привет);
粉末;fěnmò;порошок, порошковый;粉末冶金 [fěnmò yějīn] — порошковая металлургия
掀起;xiānqǐ;поднять, приподнять;
平面;píngmiàn;плоскость, горизонтальная поверхность;
嚷;rāng;кричать, орать, ссориться, ругаться, спорить;
贬低;biǎndī;принижать, умалять;贬低威信 [biǎndī wēixìn] — умалять авторитет
空洞;kōngdòng;дыра, дупло, пустоты, пустой;
种植;zhòngzhí;[en] plant; grow; crop
猛烈;měngliè;ожесточённый, яростный;
爱戴;àidài;любить, почитать, любовь;
支柱;zhīzhù;стойка, опора, столб;
探讨;tàntǎo;исследовать, изучать;
心态;xīntài;психологическое состояние;
关怀;guānhuái;заботиться о ком-либо, забота;
辫子;biànzi;коса, косичка;留辫子 [liú biànzi] — носить косу [косичку]
胸膛;xiōngtáng;грудь;
胡须;húxū;борода и усы;
国务院;guówùyuàn;Государственный совет, Госсовет (КНР);
繁忙;fánmáng;очень занятый, перегруженный (напр., делами);
民间;mínjiān;народный, бытующий в народе;民间文学 [mínjiān wénxué] — фольклор
无动于衷;wú dòng yú zhōng;быть [оставаться] безучастным, равнодушно взирать;
宽敞;kuānchang;просторный;
商标;shāngbiāo;фабричная [торговая] марка, фабричный знак;
受罪;shòuzuī;терпеть страдания [муки], страдать;
体谅;tǐliang;понять, войти в чьё-либо положение;
风味;fēngwèi;вкус, манера, колорит;地方风味 [dìfang fēngwèi] — местный колорит
过渡;guòdù;переходить, переходный;过渡时期 [guòdù shíqī] — переходный период
见解;jiànjiě;взгляд, воззрение;持不同见解 [chí bùtóng jiànjiě] — придерживаться разных взглядов
熨;yùn;гладить (утюгом);熨裤子 [yùn kùzi] — гладить брюки
濒临;bīnlín;возле, около, близ;
根源;gēnyuán;истоки, корни;
定期;dìngqī;назначить срок [дату];
凑合;còuhe;собираться, сходиться;
健全;jiànquán;здоровый, здравый;
中立;zhōnglì;нейтралитет, соблюдать нейтралитет, нейтральный;中立国 [zhōnglìguó] — нейтральное государство
谅解;liàngjiě;понимать, понимание;互相谅解 [hùxiāng liàngjiě] — взаимопонимание
自主;zìzhǔ;самостоятельность, независимость, самостоятельный, независимый;
急切;jíqiè;настоятельный, неотложный;
开展;kāizhǎn;развиваться, прогрессировать, развёртываться, развитие, разворот;
台风;táifēng;тайфун;
畅销;chàngxiāo;иметь широкий сбыт, ходовой (о товаре);畅销书 [chàngxiāoshū] — бестселлер
犹如;yóurú;точно, как, словно, подобно;
款式;kuǎnshì;модель, фасон;
断定;duàndìng;определённо, категорически;断定[的(地)]说 с уверенностью говорить, категорически утверждать
徒弟;túdi;ученик (мастера), подмастерье;
大肆;dàsì;безудержно, всячески, разнуздано;
不时;bùshí;в ненадлежащее время, в любое время, когда угодно;
肖像;xiàoxiàng;портрет;
照耀;zhàoyào;озарять, освещать;
储蓄;chǔxù;сберегать, копить, хранить (в банке) сбережения;储蓄银行 [chǔxù yínháng] — сберегательный банк
修建;xiūjiàn;строить, сооружать;
盘旋;pánxuán;кружить, кружиться, по спирали;
橙;chéng;апельсин;
懒惰;lǎnduò;ленивый, лениться, лень;
平庸;píngyōng;[en] mediocre
小心翼翼;xiǎoxīn yìyì;крайне острожно, бережно;
可口;kěkǒu;вкусный, по вкусу;
默默;mòmò;молча, без слов, беззвучный, с неудовлетворением;
题材;tícái;сюжет, тема (напр., рассказа);
糟蹋;zāota;портить, ломать, опорочить, опозорить;
生锈;shēngxiù;ржаветь, покрыться ржавчиной;
文物;wénwù;памятники материальной культуры;
弹性;tánxìng;эластичность, упругость, эластичный;弹性立场 [tánxìng lìchǎng] — гибкая позиция
个体;gètǐ;ндивид, особь;
陶醉;táozuì;[en] be intoxicated (with power, success, etc.)
赠送;zèngsòng;подарить, преподнести;
海滨;hǎibīn;морское побережье, приморье, приморский;海滨浴场 [hǎibīn yùchǎng] — морской пляж
庄稼;zhuāngjia;[en] farm crops
就职;jiùzhí;вступить в должность, приступить к исполнению своих обязанностей;
叼;diāo;держать (нести) в зубах;嘴里叼着烟卷儿 [zuǐli diāozhe yānjǔanr] — с папиросой в зубах
凡是;fánshì;всякий, кто, все, кто, всё, что, всякий раз, когда;
轮廓;lúnkuò;внешние очертания, контур;
演变;yǎnbiàn;развиваться, эволюционировать, развитие, эволюция;
委员;wěiyuán;член комитета [комиссии];
二氧化碳;èryǎnghuàtàn;углекислота, углекислый газ;
规范;guīfàn;норма, стандарт, нормативный;
烘;hōng;сушить, греть (над огнём), сушильный;烘房 [hōngfáng] — сушилка; 烘手 [hōng shǒu] — греть руки
灵敏;língmǐn;чуткий, тонкий, чувствительный;
晋升;jìnshēng;дать повышение по службе, повысить;
分明;fēnmíng;ясно различать, чётко разграничивать;
钩子;gōuzi;крюк, крючок;
气压;qìyā;атмосферное давление;气压表 [qìyābiǎo] — барометр
恰巧;qiàqiǎo;в самый раз, кстати, как раз;
境界;jìngjiè;рубеж, граница, пределы;
口头;kǒutóu;словесный, устный;口头练习 [kǒutóu liànxí] — устные упражнения
创立;chuànglì;основать, учредить, создать;
不禁;bùjīn;невольно, не удержаться от чего-либо;
驻扎;zhùzhá;быть расквартированным, стоять (о войсках);
情理;qínglǐ;здравый смысл, резон, справедливость;
庄严;zhuāngyán;торжественный, величественный;
剧烈;jùliè;резкий, сильный;
任性;rènxìng;своевольничать, своеволие, своевольный;
严峻;yánjùn;строгий, серьёзный, суровый, жёсткий;严峻的考验 [yánjùnde kǎoyàn] — суровые испытания
辛勤;xīnqín;усердный, усердно, не покладая рук;
蹬;dēng;ступать на.., придавливать ногой, переступать, попирать;
气势;qìshì;размах, сила;
呼吁;hūyù;призывать, обращаться с призывом;
含糊;hánhu;неясный, туманный, уклончивый;含糊其词 [hánhu qící] — говорить в туманных выражениях
君子;jūnzǐ;[en] gentleman; man of noble character
反面;fǎnmiàn;обратная сторона, изнанка;反面人物 [角色] [fǎnmiàn rénwù[juésè] ] — отрицательный герой
卓越;zhuōyuè;выдающийся, замечательный, блестящий;
充当;chōngdāng;служить кем-либо/чем-либо, работать кем-либо;充当秘书 [chōngdāng mìshū] — работать секретарём
不愧;bùkuì;быть достойным, оправдать (напр., доверие);
领悟;lǐngwù;понять, уразуметь, воспринять;
过瘾;guòyǐn;испытывать истинное наслаждение, получать удовольствие;过茶瘾 быть страстным любителем чая
资本;zīběn;капитал;
筛选;shāixuǎn;просеивать, отсеивать;
潇洒;xiāosǎ;[en] free and easy
搁;gē;поставить, положить;把箱子搁在架子上 [bǎ xiāngzi gē zài jiàzishang] — положить чемодан на полку
当代;dāngdài;это время, современный, настоящий;
坚硬;jiānyìng;твёрдый, крепкий;坚硬的土壤 [jiānyìngde tǔrǎng] — твёрдый грунт
周期;zhōuqī;период, цикл, периодический;元素周期表 [yuánsù zhōuqībiǎo] — периодическая таблица элементов
公然;gōngrán;открыто, явно, откровенно;
齐心协力;qíxīnxiélì;сплотиться, работать дружно;
高超;gāochāo;выдающийся, высокий (напр., о мастерстве);
高涨;gāozhǎng;резко возрастать [повышаться], расти, рост, подъём;
顽强;wánqiáng;упорный, стойкий;
逢;féng;встретить(ся);每逢 [měiféng] — всякий раз, как, каждый раз, когда; 逢节假日 [měiféng jiéjiàrì] — (всякий раз) по праздникам и выходным
资深;zīshēn;высокоэрудированный, высококвалифицированный;
论坛;lùntán;форум, трибуна;论坛会议 [lùntán huìyì] — форум (съезд)
素质;sùzhì;природа, качества, диатез;
文凭;wénpíng;диплом, аттестат (об образовании);
寄托;jìtuō;поручать, отдавать (напр., на хранение);
实质;shízhì;суть, сущность;实质上 [shízhìshang] — по сути дела, в сущности, по существу
安详;ānxiáng;спокойный, невозмутимый;
丙;bǐng;третий циклический знак;
上任;shàngrèn;вступить в должность, приступить к исполнению (своих) обязательств;
鉴别;jiànbié;различать, отличать, дифференцировать;
郑重;zhèngzhòng;со всей серьёзностью, торжественно;
通用;tōngyòng;общеупотребительный, общепринятый;
谜语;míyǔ;загадка, шарада;
蔑视;mièshì;презирать, с презрением относиться;
拥护;yōnghù;поддерживать, одобрять, стоять на стороне кого-либо/чего-либо;
名额;míng’è;штатное расписание, штат;
仓促;cāngcù;поспешный, наспех, торопливо;
钙;gài;[en] calcium
采购;cǎigòu;закупать, заготавливать;采购员 [cǎigòuyuán] — заготовитель, закупщик
采纳;cǎinà;принять (напр., предложение), согласиться (с чем-либо);
著作;zhùzuò;произведение, творчество, труды;
片断;piànduàn;отрывок, выдержка, фрагмент, отрезок, этап, отрывочный, неполный;
桥梁;qiáoliáng;мост;
搅拌;jiǎobàn;размешивать, мешать, взбалтывать;
丑恶;chǒu’è;отвратительный, омерзительный, уродливый;
践踏;jiàntà;попирать, топтать;
被动;bèidòng;быть пассивным, пассивный;陷于被动 [xiànyú bèidòng] — попасть в зависимое положение
甭;béng;не надо, незачем, не стоит;告诉他 , 甭来 [gàosu tā, béng lái] — скажи ему, незачем [не надо] приходить
柔和;róuhé;мягкий, ласковый, нежный;
机智;jīzhì;сообразительность, находчивость, смекалка;
寻觅;xúnmì;искать, разыскивать;
密度;mìdù;плотность, густота;人口密度 [rénkǒu mìdù] — плотность населения
人道;réndào;человечность, гуманность, гуманный, пешеходная дорожка;
领会;lǐnghuì;понять, уразуметь, воспринять;
走漏;zǒulòu;разгласить, выболтать;
花瓣;huābàn;лепесток;
推论;tuīlùn;умозаключение, вывод;
恰到好处;qià dào hǎochù;как раз (в меру), как раз то, что нужно;
大意;dàyì;суть, общий смысл;
飞跃;fēiyuè;стремительный;飞跃发展 [fēiyuè fāzhǎn] — стремительно развиваться
颠簸;diānbǒ;трясти(сь), качать(ся);
阵地;zhèndì;позиция;阵地战 [zhèndìzhàn] — позиционная война
配备;pèibèi;снабдить, оснастить, оснащение, распределить;
调料;tiáoliào;приправы, пряности;
精华;jīnghuá;отборное, лучшее, избранное, квинтэссенция, сливки;
支出;zhīchū;платить, расходовать (деньги), выплаты, расходы;
开阔;kāikuò;широкий, обширный, открытый (о местности);开阔视野 [kāikuò shìyě] — расширять кругозор
座右铭;zuòyòumíng;девиз, любимое изречение (вывешиваемое около своего рабочего места);
外行;wàiháng;несведущий человек, профан;
土壤;tǔrǎng;почва, земля;
留神;liúshén;быть осторожным;
生态;shēngtài;экология, экологический;生态平衡 [shēngtài pínghéng] — экологическое равновесие; 生态食品 [shēngtài shípǐn] — экологически чистые продукты питания
理睬;lǐcǎi;обращать внимание, принимать во внимание;
标本;biāoběn;образец, образчик, проба;
分量;fènliàng;вес, авторитет;他的话很有分量 [tāde huà hěnyǒu fènliàng] — его слова очень весомы [авторитетны]
凝视;níngshì;сосредоточенно смотреть, смотреть в упор, уставиться;
信誉;xìnyù;доброе имя, репутация, престиж;
黄昏;huánghūn;сумерки;
请教;qǐngjiào;просить совета, советоваться, просить указаний;
私自;sīzì;самовольно, без разрешения, украдкой;
泄气;xièqì;унывать, падать духом, слабый, силёнок маловато;
挥霍;huīhuò;транжирить, мотать, мотовство;
形态;xíngtài;форма, вид;
对策;duìcè;контрмера, ответная мера;
哨;shào;дозор, пост, караул, свисток;放哨 [fángshào] — выставить дозор; 吹哨 [chuī shào] — свистеть (в свисток)
遭殃;zāoyāng;терпеть бедствие, попасть в беду;
遗留;yíliú;оставить после себя, оставить в наследство;
还原;huányuán;вернуться в первоначальное состояние, восстановиться;还原剂 [huányuánjì] — восстановитель
薄弱;bóruò;слабый, немощный, хрупкий;
精密;jīngmì;тщательный;
牢固;láogù;прочный, крепкий;牢固的基础 [láogùde jīchǔ] , — прочный фундамент, прочная основа
杂技;zájì;цирк, цирковой;杂技团 [zájìtuán] — цирковая труппа
全局;quánjú;общая обстановка, ситуация в целом;
神仙;shénxiān;святой, небожитель, пророк, провидец;
瓦解;wǎjiě;крушение: крах: разгром, разложение (напр. армии), дезорганизация, распад;
晾;liàng;сушить (на солнце), проветривать, просушивать;晾衣服 [liàng yīfu] — сушить одежду
显著;xiǎnzhù;заметный, значительный, видный;发生了显著变化 [fāshēngle xiǎnzhù biànhuà] — произошли значительные перемены
提拔;tíba;выдвигать (кого-либо на какую-либо должность);
得力;délì;способный, деятельный, действенный, эффективный;这个药很得力 это лекарство очень эффективно
削弱;xuēruò;ослаблять, ухудшать (напр. позиции), обессиливать (врага), расслабление;
元宵节;yuánxiāojié;праздник фонарей (15 числа первого лунного месяца);
以致;yǐzhì;в результате чего;
人为;rénwéi;искусственный, искусственно;
一度;yīdù;однажды, раньше, когда-то, как-то раз;
请柬;qǐngjiǎn;пригласительный билет, приглашение;
裁员;cáiyuán;сокращение штатов;
结晶;jiéjīng;кристаллизоваться, кристаллизация;
烟花爆竹;yānhuābàozhú;фейерверки и хлопушки;
波浪;bōlàng;волна;波浪式 [bōlàngshī] — волнообразный, волнистый
数额;shù’é;сумма;
悔恨;huǐhèn;мучиться угрызениями совести, раскаиваться, сожалеть;
尖锐;jiānruì;острый;尖锐对立 [jiānruì duìlì] — острое противостояние
垂直;chuízhí;отвесный, вертикальный, перпендикулярный;
告辞;gàocí;попрощаться, откланяться;
可观;kěguān;заслуживающий внимания, вызывающий интерес;
齐全;qíquán;полностью, в полном наборе;
陶瓷;táocì;керамика, фарфор, керамические изделия;
诚挚;chéngzhì;искренний, сердечный;
胆怯;dǎnqiè;трусливый, малодушный, трусить;
未免;wèimiǎn;не миновать, не избежать, слишком уж, не слишком ли;
指南针;zhǐnánzhēn;компас;
巢穴;cháoxué;[en] lair; nest; den; hideout
局部;júbù;частичный, ограниченный, местный, локальный;
公式;gōngshì;формула;
雕刻;diāokè;гравировать, резать, высекать, ваять;
阶层;jiēcéng;социальный слой, прослойка;
规章;guīzhāng;правила, распорядок, устав;规章制度 [guīzhāng zhìdù] — распорядок, режим
腐朽;fǔxiǔ;гнить, сгнить;
来历;láilì;происхождение, прошлое (человека);
搓;cuō;вить, крутить, сучить;搓绳子 [cuō shéngzi] — вить верёвку
悬念;xuánniàn;думать, размышлять (над…), беспокоиться, обеспокоенный, озабоченный (чём-л.);
寺庙;sìmiào;монастырь;
公认;gōngrèn;общепризнанный, получить всеобщее признание;
阻挠;zǔnáo;мешать, препятствовать, тормозить, задерживать, противодействовать;
间隔;jiàngé;интервал, промежуток, разрыв;
