克服;kèfú;преодолеть, одолеть, справиться;克服困难 [kèfú kùnnan] — преодолеть трудности
计算;jìsuàn;рассчитывать, вычислять, подсчитывать, исчислять, считать;
收获;shōuhuò;собрать урожай, урожай;
歇;xiē;отдыхать, остановить, прекратить;请你歇一会儿 [qǐng nǐ xiē yīhuìr] — отдохните немножко; 歇工 [xiēgōng] — прекратить работу, не работать (отдыхать)
有利;yǒulì;благоприятный, выгодный, благоприятствовать;有利于 [yǒulìyú] — благоприятствовать чему-либо
谨慎;jǐnshèn;осторожный, осмотрительный;
甲;jiǎ;первый циклический знак (из десяти), первый, «A»;甲种粒子 [jiǎzhǒng lìzǐ] — альфа-частица
犹豫;yóuyù;колебаться, быть в нерешительности;
从此;cōngcǐ;с этого времени, с той поры;从此以后 [cōngcǐ yǐhòu] — после этого, впредь, отныне
企业;qǐyè;предприятие;企业家 [qǐyèjiā] — предприниматель
下载;xiàzǎi;Скачивать (информацию);
狮子;shīzi;лев;
青少年;qīngshǎonián;подростки, подрастающее поколение;
展开;zhǎnkāi;раскрыть, развернуть;展开画卷 [zhǎnkāi huàjuǎn] — развернуть свиток (картину); 展开辩论 [zhǎnkāi biànlùn] — развернуть дискуссию
双方;shuāngfāng;стороны, обоюдный, двусторонний;
象征;xiàngzhēng;символ, символический;
开放;kāifàng;открыть(ся), открытый;开放政策 [kāifàng zhèngcè] — политика открытости; 开放地区 [kāifàng dìqū] — 1) открытая зона 2) распуститься (о цветах)
忍不住;rěnbùzhù;не [смочь] сдержаться, не стерпеть;
大型;dàxíng;крупный, большой, крупноразмерный;
冻;dòng;замёрзнуть, промёрзнуть, мороженый;河冻了 [hé dòngle] — река замёрзла [покрылась льдом]; 冻肉 [dòngròu] — мороженое мясо
晒;shài;печь, палить (о солнце), сушить на солнце, загорать;晒衣服 [shài yīfu] — сушить одежду; 晒太阳 [shài tàiyáng] — загорать на (солнце)
文明;wénmíng;цивилизация, культура, цивилизованный, культурный, культурно;精神文明 [jīngshén wénmíng] — духовная культура; 物质文明 [wùzhì wénmíng] — материальная культура
舒适;shūshì;уютный, комфортабельный, удобный;
大象;dàxiàng;слон;
因素;yīnsù;фактор;
不足;bùzú;недостаточно, не хватает, нехватка;人手不足 [rénshǒu bùzú] — недостаточно [не хватает] рабочих рук [рабочей силы]
疑问;yíwèn;сомнение, вопрос;疑问句 [yíwènjù] — вопросительное предложение
操心;cāoxīn;заботиться о ком-либо/чём-либо, беспокоиться о ком-либо/чём-либо;
雾;wù;туман;浓雾 [nòngwù] — густой туман
从前;cóngqián;раньше, прежде, в прошлом;
运用;yùnyòng;применять, использовать;
天真;tiānzhēn;наивный, непосредственный;
土豆;tǔdòu;картофель;
偶然;ǒurán;неожиданно, случайно, случайный;
翅膀;chìbǎng;крыло, крылья;
列车;lièchē;[en] train (railway term)
香肠;xiāngcháng;[en] sausage
极其;jíqí;чрезвычайно, крайне, исключительно;
届;jiè;сч. сл. для регулярных событий;本届毕业生 [běnjiè bìyèshēng] — выпускники нынешнего года
决心;juéxīn;решимость;下决心 [xià juéxīn] — прийти к решению, принять решение, решиться
位于;wèiyú;располагаться, находиться;中国位于亚洲的东南部 [zhōnguó wèiyú yàzhōude dōngnánbù] — Китай расположен в юго-восточной части Азии
传播;chuánbō;распространять, распространение;传播先进经验 [chuánbō xiānjìn jīngyàn] — распространять передовой опыт
从事;cóngshì;заниматься чем-либо, посвятить себя (какому-либо делу);
宽;kuān;широкий, просторный, ширина;宽街道 [kuān jiēdào] — широкие улицы
迎接;yíngjiē;встречать, приветствовать (напр., гостей);
蝴蝶;húdié;бабочка;
反而;fǎn’ér;наоборот, напротив;
总裁;zǒngcái;генеральный директор, главный управляющий;
尾巴;wěiba;хвост;
点心;diǎnxīn;пирожное, сладости;
抽屉;chōuti;ящик стола (выдвижной);
剪刀;jiǎndāo;ножницы;
朵;duǒ;цветок;朵花 [yīduǒ huā] — один цветок
阵;zhèn;сч. сл. для явлений природы и т.п.;阵风 [yī zhèn fēng] — порыв ветра
狡猾;jiǎohuá;хитрый, лукавый, изворотливый;
风景;fēngjǐng;вид, пейзаж, ландшафт;风景画 [fēngjǐnghuà] — пейзаж
写作;xiězuò;писать, сочинять;
大厦;dàshà;высотное здание;
赞美;zànměi;хвалить, восхвалять, восхищать;
其余;qíyú;остальные;
结构;jiégòu;конструкция, структура, композиция;
洒;sǎ;поливать, обрызгивать;洒水 [sǎshuǐ] — поливать [обрызгивать] водой; 洒泪 [sǎlèi] — лить слёзы, обливаться слезами
证件;zhèngjiàn;свидетельство, удостоверение, документ, справка;
热烈;rèliè;пламенный, горячий, страстный;
发言;fāyán;выступать, произносить речь, высказываться, выступление;
辩论;biànlùn;дебатировать, дискутировать, полемизировать, прения, дебаты, диспут;辩论会 [biànlùnhuì] — диспут (собрание)
能源;néngyuán;источники энергии, энергия;能源危机 [néngyuán wēijī] — энергетический кризис
摔倒;shuāidǎo;[en] fall down; slip and fall; tumble; trip
胃口;wèikǒu;аппетит, вкус, интерес;胃口太小! прост. кишка тонка!
落后;luòhòu;отстать, плестись в хвосте;
传染;chuánrǎn;заразить(ся), заразный, инфекционный;传染病 [chuánrǎnbìng] — заразная [инфекционная] болезнь; 传染绝症 [chuánrǎn juézhèng] — заразиться неизлечимой болезнью
特征;tèzhēng;(характерная) особенность, отличительный признак;
实习;shíxí;практиковаться, практика;实习生 [shíxíshēng] — практикант
不要紧;bùyàojǐn;не имеет значения, несущественный, ничего!, неважно!;
忽视;hūshì;игнорировать, пренебрегать, оставлять без внимания;
赔偿;péicháng;возмещать, компенсировать, компенсация;赔偿损失 [péichǎng sǔnshī] — возмещать убытки
逻辑;luójí;логика, логический, логичный;
肥皂;féizào;мыло, мыльный;肥皂泡 [féizàopào] — мыльный пузырь
物理;wùlǐ;физика, физический;
输入;shūrù;ввозить, импортировать;
管子;guǎnzi;труба, трубка;
拦;lán;преграждать, препятствовать, задерживать;拦车 [lánchē] — остановить [задержать] автомашину
宝贵;bǎoguì;драгоценный, ценный;
情景;qíngjǐng;ситуация, картина, сцена;
概念;gàiniàn;понятие, представление, концепция;
招待;zhāodài;принимать, обслуживать (гостей), приём;
逐渐;zhújiàn;постепенно;
安装;ānzhuāng;монтировать, устанавливать;
修改;xiūgǎi;изменять, вносить поправки, пересматривать, переделывать;
分别;fēnbié;отличие, разница, различать, отличать;
蔬菜;shūcài;овощи;
语气;yǔqì;тон, модальность, интонация;语气词 [yǔqìcí] — модальная частица
设施;shèshī;сооружение, объект, мероприятия;
珍惜;zhēnxī;дорожить, беречь;
握手;wòshǒu;пожимать руку, подавать руку, рукопожатие;
成果;chéngguǒ;результаты, плоды, достижения;
奋斗;fèndòu;сражаться (отважно), бороться;
培养;péiyǎng;выращивать, разводить, культивировать;
锅;guō;котёл, кастрюля, сковорода;炒菜锅 [chǎocàiguō] — сковородка
秩序;zhìxù;порядок;维持秩序 [wéichí zhìxù] — поддерживать порядок
形状;xíngzhuàng;форма, очертание, фигура;
装修;zhuāngxiū;[en] renovate; to fit up
成分;chéngfen;часть (составная), элемент, доля;工人成分 [gōngrén chéngfen] — из рабочих
影子;yǐngzi;тень, теневой;影子内阁 [yǐngzi nèigé] — теневой кабинет
催;cuī;торопить, подгонять, побуждать;你催他快来 [nǐ cuī tā kuài lái] — поторопите его, чтобы он поскорее пришёл
铃;líng;колокольчик, звонок;电铃 [diànlíng] — электрический звонок
薄;báo;тонкий;薄片 [báopián] — тонкий ломтик; 这纸很薄 [zhèi zhǐ hěn báo] — эта бумага очень тонкая
税;shuì;налог, пошлина, сбор;纳税 [nà shuì] — платить налог [пошлину]; 收税 [shōu shuì] — взимать налог [пошлину]
宿舍;sùshè;общежитие;
痒;yǎng;чесаться, зудеть, зуд;怕痒 [pà yǎng] — бояться щекотки; 发痒 [fāyǎng] — чесаться, зудеть
浓;nóng;густой, плотный, концентрированный, крепкий, сочный (о цвете);浓云 [nóngyún] — густые [плотные] облака; 浓烟 [nóngyān] — густой дым
仿佛;fǎngfú;как будто, похоже, кажется;
要不;yàobù;иначе, в противном случае;
业务;yèwù;дело, занятие, специальность;
运输;yùnshū;транспортировать, перевозить, транспорт, транспортный;运输机 [yùnshūjī] — транспортный самолёт
制定;zhìdìng;вырабатывать, разрабатывать, устанавливать (напр., правила);
收据;shōujù;квитанция, расписка;
工程师;gōngchéngshī;инженер;
宁可;nìngkě;лучше [уж], предпочесть;宁可走着去 [nìngkě zǒuzhe qù] — лучше пойти пешком
神话;shénhuà;миф, сказка, легенда;
桃;táo;персиковое дерево, персик;
耽误;dānwu;упустить (время), запустить (напр., работу);耽误功课 [dānwu gōngkè] — запустить учёбу
问候;wènhòu;передавать привет, привет;
待遇;dàiyù;обращение, обхождение, обращаться, обходиться с кем-либо;
提问;tíwèn;опрашивать, вести опрос;
核心;héxīn;сердцевина, ядро, костяк;领导核心 [lǐngdǎo héxīn] — руководящее ядро
打工;dǎgōng;работать без зачисления в штат, устроиться на временную работу;
开发;kāifā;осваивать (напр., целину), разрабатывать (напр., месторождения полезных ископаемых);
维修;wéixiū;профилактический ремонт, техническкое обслуживание (напр., автомобилей);
文字;wénzì;[en] characters; script; writing
本质;běnzhì;сущность, суть, существо;问体的本质 [wèntíde běnzhì] — суть проблемы
麦克风;màikèfēng;микрофон;
统一;tǒngyī;объединить(ся), объединение, единый, единство;统一战线 [tǒngyī zhànxiàn] — единый фронт
模糊;móhu;неясный, смутный, туманный, расплывчатый;
补充;bǔchōng;дополнять, пополнять, дополнение, дополнительный;
花生;huāshēng;арахис;花生米 [huāshēngmǐ] — лущённый [очищенный] арахис
嘉宾;jiābīn;дорогой гость, воробей;
分配;fēnpèi;распределять, расставлять (кадры), распределение, расстановка;
形势;xíngshì;положение, обстановка, ситуация;国际形势 [guójì xíngshì] — международная обстановка; 形势逼人 [xíngshì bī rén] — обстоятельства вынуждают, никуда не денешься
软件;ruǎnjiàn;программа, программное обеспечение;
平等;píngděng;равноправный, равноправие, равенство;
青春;qīngchūn;молодость;
零件;língjiàn;детали, запасные части;
浅;qiǎn;мелкий, неглубокий;这条河很浅 [zhètiáo hé hěn qiǎn] — эта река очень мелкая
多余;duōyú;избыточный, излишний, ненужный;
会计;kuàijì;бухгалтерия, отчётность;
发抖;fādǒu;дрожать, трястись;
工业;gōngyè;промышленность, индустрия;
耳环;ěrhuán;серьга, подвеска;
日常;rìcháng;повседневный, обыденный, текущий;日常生活 [rìcháng shēnghuó] — повседневная жизнь
体贴;tǐtiē;проявлять заботу [внимание], забота, внимание;
飘;piāo;носиться (в воздухе), развеваться, реять;雪花飘 [xuěhuā piāo] — (в воздухе) носятся снежинки
冰激凌;bīngjīlíng;[en] ice cream
善于;shànyú;быть искусным в чём-либо, хорошо уметь (что-либо делать), быть мастером (в каком-либо деле);
球迷;qiúmí;болельщик;
集体;jítǐ;коллектив, коллетивный;集体农庄 [jítǐ nóngzhuāng] — колхоз
改进;gǎijìn;усовершенствовать, улучшить;
时髦;shímáo;мода, модный, быть в моде;不时髦 [bù shímáo] — выйти из моды, быть не в моде
生长;shēngzhǎng;[en] grow; grow up
测验;cèyàn;проверять, контролировать, испытывать, проверка, контрольная работа;
吸收;xīshōu;всасывать, впитывать, вбирать, поглощать, всасывание, поглощение;
担任;dānrèn;нести [обязанности], брать на себя [ответственность];担任秘书 [dānrèn mìshū] — работать секретарём
怪不得;guàibude;нечего удивляться, неудивительно что …;
随身;suíshēn;с собой, при себе;
培训;péixùn;растить, обучать, готовить (кадры);
县;xiàn;уезд, уездный;
改善;gǎishàn;улучшать, улучшение;
总共;zǒnggòng;всего, итого, в общей сложности;
文学;wénxué;литература, литературный;文学家 [wénxuéjiā] — литератор
打听;dǎting;разузнавать, справляться;
日程;rìchéng;повестка [порядок] дня, программа;访问日程 [fǎngwèn rìchéng] — программа визита
彩虹;cǎihóng;радуга, радужный;
平均;píngjūn;равномерный, уравнительный, средний, в среднем;平均分配 [píngjūn fēnpèi] — распределять поровну, уравниловка; 平均寿命 [píngjūn shòumìng] — средняя продолжительность жизни
劳驾;láojià;будьте добры [любезны]!, сделайте милость!;
此外;cǐwài;кроме того;
制度;zhìdù;система, строй, режим;
相对;xiāngduì;контрастировать, противостоять друг другу;
扩大;kuòdà;увеличивать, расширять, расширенный;
单纯;dānchún;простой;单纯再生产 [dānchún zàishēngchǎn] — простое воспроизводство
录取;lùqǔ;принять, зачислить;录取分数线 [lùqǔ fēnshùxiàn] — проходной балл
阳台;yángtái;балкон;
牛仔裤;niúzǎikù;джинсы;
简历;jiǎnlì;краткая биография, резюме;
后背;hòubèi;[en] back (of the body)
利润;lìrùn;прибыль;
窗帘;chuānglián;занавеска, штора, гардина;
重量;zhòngliàng;вес, тяжесть;重量级 [zhògnliàngjí] — тяжёлый вес
丝毫;sīháo;ничтожное количество, йота, чуть-чуть;丝毫 (也) 不 … [sīháo (yě)bù…] — ни на йоту, ни в коей мере
商品;shāngpǐn;товар, товары, товарный;商品经济 [shāngpǐn jīngjì] — товарное хозяйство; 商品粮 [shāngpǐnliáng] — товарное зерно
反复;fǎnfù;неоднократно, вновь и вновь, многократно;
台阶;táijiē;лестница, ступени лестницы;上新台阶 [shàng xīn táijiē] — подняться на новую ступень (напр., развития)
辣椒;làjiāo;жгучий перец;
突出;tūchū;прорваться (напр., из окружения), выступать, возвышаться;
涨;zhǎng;подниматься, повышаться;河水涨了 [héshuǐ zhǎngle] — вода в реке поднялась; 物价涨了 [wùjià zhǎngle] — цены на товары поднялись [выросли]
出示;chūshì;[en] to show
地道;dìdao;настоящий, стопроцентный;
强调;qiángdiào;подчёркивать, акцентировать, делать упор на;
转告;zhuǎngào;передавать, сообщать;
活跃;huóyuè;оживить(ся), активизировать(ся), активный, живой, оживлённый;
展览;zhǎnlǎn;выставлять, экспонировать;
删除;shānchú;вычёркивать, комп. удаление;
豆腐;dòufu;доуфу (соевый творог или сыр);
舅舅;jiùjiù;дядя (со стороны матери);
忽然;hūrán;вдруг, внезапно, неожиданно;
包含;bāohán;содержать в себе, заключать [таить] в себе;
农民;nóngmín;крестьянство, крестьянин, крестьянский;
志愿者;zhìyuànzhě;волонтёр, доброволец;
危害;wēihài;вредить, причинять вред;
恶劣;èliè;дурной, плохой, отвратительный, гадкий;恶劣作风 [èliè zuòfēng] — дурной [плохой] стиль
责备;zébèi;порицать, упрекать, выговаривать, укорять;
哲学;zhéxué;философия (наука);哲学家 [zhéxuéjiā] — философ
反映;fǎnyìng;отображать, отражать, отображение, отражение;
柜台;guìtái;прилавок, стойка;
眉毛;méimao;брови;
抄;chāo;переписывать, копировать;抄稿子 [chāo gǎozi] — переписывать рукопись; 抄文件 [chāo wénjiàn] — сделать копию документа
悄悄;qiāoqiāo;потихоньку, тихо;悄悄地过来 [qiāoqiāode guòlái] — тихонько подойти
贸易;màoyì;торговля, торговый;进行贸易 [jìnxíng màoyì] — вести торговлю; 对外贸易 [duìwài màoyì] — внешняя торговля
接待;jiēdài;принимать (напр., гостей);接待日 [jiēdàirì] — день приёма (в учреждении)
特色;tèsè;особенность, характерная черта;
辅导;fǔdǎo;наставлять, вести, давать консультацию;个别辅导 [gèbié fǔdǎo] — индивидуальная консультация
具备;jùbèi;иметь (в наличии), обладать;
何况;hékuàng;тем более, что, что же и говорить, где уж;
纪律;jìlǜ;дисциплина, дисциплинарный;遵守纪律 [zūnshǒu jìlǜ] — соблюдать дисциплину
对比;duìbǐ;сопоставлять, сравнивать, сопоставление, соотношение (напр., сил), контраст;
色彩;sècǎi;цвет, окраска, тон;
构成;gòuchéng;составить, образовать, создать, состав, структура;构成威胁 [gòuchéng wēixié] — создать угрозу
车厢;chēxiāng;кузов, вагон;
消化;xiāohuà;переваривать, пищеварение, пищеварительный;消化不良 [xiāohuà bùliáng] — расстройство пищеварения, несварение желудка
姑姑;gūgu;тётка (по отцу);
围巾;wéijīn;шарф, кашне;
体现;tǐxiàn;воплощать(ся), воплощение;
规律;guīlǜ;закон (напр., развития), закономерность;
乐器;yuèqì;[en] musical instrument
密切;mìqiè;тесный, интимный, прочный (о связи);
不得了;bùdéliǎo;беда, дело дрянь, крайне, в высшей степени, страшно;
外交;wàijiāo;внешние сношения, дипломатия, дипломатический;外交关系 [wàijiāo guānxì] — дипломатиические отношения
观念;guānniàn;идея, взгляд, концепция;
否定;fǒudìng;отрицать, отвергать, отрицание, отрицательный;
鼓舞;gǔwǔ;вдохновлять, воодушевлять, воодушевление;鼓舞人心 [gǔwǔ rénxīn] — вдохновить (людей), вдохновляющий
递;dì;передавать, вручать;递申请书 [dì shēnqīngshū] — подать заявление; 把书递给我 [bǎ shū dìgěi wǒ] — передай мне книгу
浇;jiāo;обливать, поливать, орошать;浇水 [jiāo shuǐ] — обливать [поливать] водой; 浇冷水 [jiāo lěngshuǐ] — облить холодной водой, сбить пыл
规模;guīmó;масштаб, размах, размер, масштабный;规模生产 [guīmó shēngchǎn] — массовой выпуск (продукции)
艰苦;jiānkǔ;тяжёлый, трудный;
嗓子;sǎngzi;горло, глотка, голос;
召开;zhàokāi;созвать (напр., конференцию);
佩服;pèifú;чтить, преклоняться;
整体;zhěngtǐ;целое, неделимое, монолит;
营养;yíngyǎng;питание, питать;
报社;bàoshè;редакция газеты;
报到;bàodào;явиться и доложить о прибытии;按时报到 [ànshí bàodào] — явиться в срок
手工;shǒugōng;рукоделие, ручной труд, ремесло, ремесленный, [сделанный] вручную;
幼儿园;yòu’éryuán;детский сад;
启发;qǐfā;пробуждать (сознание), открывать глаза (кому-либо на что-либо), откровение, открыться;启发性 [qǐfāxìng] — поучительный
吨;dūn;тонна;吨公里 [dūn gōnglǐ] — тонно-километр
盆;pén;таз, лохань, горшок;(洗) 脸盆 [(xǐ)liǎnpén] — таз для умывания; 花盆 [huāpén] — цветочный горшок
匆忙;cōngmáng;спешить, торопиться, торопливо, поспешно, наспех;
吸取;xīqǔ;вбирать, вдыхать, впитывать, поглощать;
及格;jígé;удовлетворительно (оценка);不及格 [bùjígé] — неудовлетворительно
从而;cóng’ér;тем самым;
何必;hébì;зачем, к чему, с какой стати;
火柴;huǒchái;спички;
目录;mùlù;каталог, оглавление;
淡;dàn;жидкий, слабый, редкий, скудный [о доходе];淡茶 [dànchá] — жидкий [некрепкий] чай; 淡酒 [dànjiǔ] — слабое вино
嫩;nèn;молодой, нежный;嫩叶 [nènyè] — молодые [нежные] листья; 嫩绿 [nènlǜ] — светло-зелёный
结实;jiēshí;плодоносить, приносить плоды;
痛快;tòngkuài;приятный, радостный;
综合;zōnghé;обобщать, суммировать, комплекс, комплексный, сводный;综合利用 [zōnghé lìyòng] — комплексное использование
手续;shǒuxù;процедура, формальность;办手续 [bàn shǒuxù] — выполнить формальности
优美;yōuměi;прекрасный, красивый, изящный, красота;
古代;gǔdài;древняя эпоха, древность, древний, в древности;
导演;dǎoyǎn;режиссировать, режиссура, режиссёр;
壶;hú;чайник;茶壶 [cháhú] — чайник (для заварки чая)
围绕;wéirào;окружать, опоясывать;
延长;yáncháng;удлинить, продлить, увеличить;延长期限 [yáncháng qīxiàn] — продлить срок, отсрочить
外公;wàigōng;[en] maternal grandfather
兼职;jiānzhí;должность по совместительству;
营业;yíngyè;заниматься торговыми [коммерческими] операциями, вести дела, торговать (о магазине);营业时间 [yíngyè shíjiān] — время работы (напр., магазина)
利息;lìxī;проценты (на капитал);
题目;tímù;заглавие, название, заголовок, наименование, тема, сюжет;
消费;xiāofèi;потреблять, потребление, потребительский;消费品 [xiāofèipǐn] — потребительские товары; 消费者 [xiāofèizhě] — потребитель
岸;àn;берег;海岸 [hǎi’àn] — берег моря; 上岸 [shàng àn] — выйти [высадиться] на берег
预订;yùdìng;забронировать, заказать (что-л.);
效率;xiàolǜ;эффективность, коэффициент полезного действия;
预防;yùfáng;предотвращать, предохранять;
缓解;huǎnjiě;ослабить (остроту), уладить, разрешить (конфликт);
休闲;xiūxián;свободное время, досуг;
谦虚;qiānxū;скромный, скромничать;
昆虫;kūnchóng;насекомое;
客观;kèguān;объективный;
坚决;jiānjué;решительный, непреклонный, решительно;
流泪;liúlèi;проливать (ронять) слёзы;
感想;gǎnxiǎng;впечатление, ощущение;
亲切;qīnqiè;близкий, дружеский, тёплый, сердечный, интимный;
比例;bǐlì;пропорция, соотношение;比例失调 [bǐlì shītiáo] — нарушение пропорции, диспропорция
必然;bìrán;неизбежно, непременно, неизбежный;
爱心;àixīn;влюблённая душа, любовь, страсть;
过期;guòqī;просрочить, просрочка;
海关;hǎiguān;таможня, таможенный;海关检查 [hǎiguān jiǎnchá] — таможенный досмотр
消极;xiāojí;пассивный, инертный;
夏令营;xiàlìngyíng;летний пионерский лагерь;
日历;rìlì;календарь;
勿;wù;не, не надо;请勿吸烟 [qǐng wù xīyān] — просьба не курить!
淘气;táoqì;шалить, баловаться;淘气鬼 [táoqìguǐ] — шалун, сорванец
拥挤;yōngjǐ;тесниться, теснота, толчея, давка;
透明;tòumíng;прозрачный, пропускать свет;半透明 [bàn tòumíng] — полупрозрачный
节省;jiéshěng;экономить, беречь;
看望;kànwàng;навестить, наведать;
梨;lí;груша;梨树 [líshù] — грушевое дерево
建设;jiànshè;строить, строительство;基本建设 [jīběn jiànshè] — капитальное строительство; 现代化建设 [xiàndàihuà jiànshè] — работа в области модернизации
热心;rèxīn;энтузиазм, воодушевление;熱心分子 энтузиаст, одержимый идеей
劳动;láodòng;труд, трудиться, работать;体力劳动 [tǐlì láodòng] — физический труд; 脑力劳动 [nǎolì láodòng] — умственный труд
灵活;línghuó;живой, подвижный, быстрый;
流传;liúchuán;распространиться, передаваться;
家务;jiāwù;домашние дела, домашнее хозяйство;
称赞;chēngzàn;хвалить, отзываться с похвалой;
参考;cānkǎo;справляться, справка, справочный;参考书 [cānkǎoshū] — справочное пособие, настольная книга
躲藏;duǒcáng;прятаться, скрываться;
古典;gǔdiǎn;классика, классический;古典文学 [gǔdiǎn wénxué] — классическая литература
改革;gǎigé;реформа, преобразование, реформировать, преобразовывать;
周到;zhōudào;тщательный, внимательный;
高档;gāodǎng;высококачественный, высшей марки;高档商品 [gāodǎng shāngpǐn] — товары высшей марки
名牌;míngpái;известная марка, брэнд;
讨价还价;tǎojiàhuánjià;запрашивать и давать цену, торговаться;
数码;shùmǎ;цифровой;数码相机 цифровой фотоаппарат
实践;shíjiàn;практика, осуществлять на практике;
零食;língshí;закуска, лёгкая еда, фаст-фуд;
灰尘;huīchén;пыль;
总理;zǒnglǐ;премьер-министр, премьер;
大方;dàfang;щедрый, не мелочной, широкий (о натуре), отзывчивый;
发达;fādá;развитой;发达国家 [fādá guójiā] — развитые страны
厘米;límǐ;сантиметр;
个别;gèbié;отдельный, индивидуальный, единичный;个别化 [gèbiéhuà] — индивидуализация
预报;yùbào;прогноз;
紫;zǐ;фиолетовый;紫色 [zǐsè] — фиолетовый цвет
盼望;pànwàng;надеяться на что-либо, ждать чего-либо;
地理;dìlǐ;география, географический;地理学 [dìlǐxué] — география (наука)
陆地;lùdì;суша, земля;
惭愧;cánkuì;стыдно, стыдиться;
浏览;liúlǎn;бегло просмотреть, ознакомиться;
性质;xìngzhì;характер, свойство;
动画片;dònghuàpiàn;мультипликационный фильм;
醋;cù;уксус, ревность;吃醋 [chīcù
常识;chángshí;элементарные знания, азбучная истина;
印刷;yìnshuā;печатать (напр., книги), печатный;印刷机 [yìnshuājī] — печатная машина, типографский станок
胶水;jiāoshuǐ;клей (жидкий);
进口;jìnkǒu;импортировать, ввозить, импорт, ввоз, импортный;进口税 [jìnkǒushuì] — импортная пошлина
种类;zhǒnglèi;[en] kind; category; class
池塘;chítáng;пруд, бассейн;
主张;zhǔzhāng;точка зрения, взгляд, убеждение, высказывать;
生动;shēngdòng;живой, яркий, наглядный;
操场;cāochǎng;учебный плац, спортплощадка;
坦率;tǎnshuài;откровенный, прямой (о характере);
上当;shàngdàng;попасть впросак, попасться на удочку;
钢铁;gāngtiě;сталь и железо, металлургический;钢铁厂 [gāngtiěchǎng] — металлургический завод
疲劳;píláo;усталый, утомлённый, усталость, утомление;
用途;yòngtú;применение, назначение, употребление;
整齐;zhěngqí;ровный, стройный;
失眠;shīmián;потерять сон, бессонница;
轮流;lúnliú;по очереди, поочерёдно, попеременно;
罚款;fákuǎn;штрафовать;罚款十元 [fákuǎn shí yuán] — оштрафовать на 10 юаней
商务;shāngwù;[en] business; commercial affairs
粗糙;cūcāo;[en] coarse
键盘;jiànpán;клавиатура;
叉子;chāzi;вилка;
巧妙;qiǎomiào;искусный, умелый, тонкий, ловкий, хитроумный;
迫切;pòqiè;настоятельный, насущный, актуальный;
单元;dānyuán;квартира, номер (в гостинице), блок, узел;
苗条;miáotiao;изящный, грациозный, стройный;
未必;wèibì;вряд ли, необязательно;
熬夜;áoyè;[en] stay up very late or all night
描写;miáoxiě;описывать, обрисовывать, изображать;
丝绸;sīchóu;шёлк, шёлковая ткань;
幸亏;xìngkuī;к счастью, хорошо, что;
原料;yuánliào;сырые материалы, сырьё;
词汇;cíhuì;словарный состав (языка), лексика, словарь;词汇学 [cíhuìxué] — лексикология
被子;bèizi;одеяло;
征求;zhēngqiú;спрашивать, собирать;征求意见 [zhēngqiú yìjiàn] — спрашивать [собирать] мнения
应用;yìngyòng;применять, использовать;应用科学 [yìngyòng kēxué] — прикладные науки
海鲜;hǎixiān;свежие продукты моря;
完善;wánshàn;совершенный, безукоризненный;
步骤;bùzhòu;шаг, мера;
武术;wǔshù;ушу;
平方;píngfāng;квадрат, квадратный;平方根 [píngfānggēn] — квадратный корень; 平方米 [píngfāngmǐ] — квадратный метр
潮湿;cháoshí;сырой, влажный;
学术;xuéshù;наука, научный;学术界 [xuéshùjiè] — научные круги; 学术委员会 [xuéshù wěiyuánhuì] — учёный совет
悲观;bēiguān;пессимистический;悲观的情绪 [bēiguānde qíngxù] — пессимистическое настроение
差距;chājù;расхождение, разница;
粮食;liángshi;хлеба, зерновые, зерновой;粮食作物 [liángshi zuòwù] — зерновые культуры
推广;tuīguǎng;распространять, внедрять;
促使;cùshǐ;побуждать, заставлять, способствовать;
空闲;kòngxián;свободное время, досуг;
难免;nánmiǎn;неизбежный, неизбежно;
小气;xiǎoqi;скупой, скаредный, мелочный;小气鬼 [xiǎoqiguǐ] — скряга
叙述;xùshù;излагать, повествовать, изложение;摘要叙述 [zhāiyào xùshù] — реферировать, реферирование
干燥;gānzào;сухой, засушливый;
议论;yìlùn;обсуждать, рассуждать, судить, рассуждение, суждение;
改正;gǎizhèng;исправить (напр., ошибки), исправление;
人事;rénshì;личный состав, кадры, кадровый;人事变动 [rénshì biàndòng] — кадровые расстановки; 人事科 [rénshìkē] — отдел кадров
初级;chūjí;начальный, элементарный, первичный;初级读本 [chūjí dúběn] — начальный курс (учебник) , букварь; 初级产品 [chūjí chǎnpǐn] — продукция первичной переработки
长途;chángtú;далёкий [дальний] путь, дальний;长途旅行 [chángtú lǚxíng] — далёкое путешествие ; 长途电话 [chángtú diànhuà] — междугородний телефон
急诊;jízhěn;[en] emergency call; emergency treatment
优惠;yōuhuì;льготы, преференция, льготный;优惠待遇 [yōuhuì dàiyù] — преференции
美术;měishù;изящные искусства, художество, художественный, изобразительное искусство;
广泛;guǎngfàn;обширный, широкий, широко;
调皮;tiáopí;хитрить, лукавить, лукавый, хитрый;
讲座;jiǎngzuò;цикл (лекций), курс (занятий);
窄;zhǎi;узкий, тесный;路太窄 [lù tài zhǎi] — дорога слишком узкая; 眼界窄 [yǎnjiè zhǎi] — узкий [ограниченный] кругозор
斜;xié;косой, наклонный, покоситься, наклониться, наискосок;斜着眼看 [xiézhe yǎn kàn] — скосить глаза на кого-либо/что-либо , искоса смотреть; 斜雨 [xiéyǔ] — косой дождь
光滑;guānghua;гладкий, зеркальный;
